%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
27411000000,0,27039.0,-3.66647476193,17.2976875682,-86.4000176518,21.6200577125,-55.4424139575,-20.9641623301,-108.020075364
27411000000,0,27040.0,-3.75999779012,17.2263920649,-86.3100176331,-75.526501063,-38.5102307869,-20.9863898551,-10.78351657
27412000000,0,27041.0,-3.85348370864,17.204282476,-86.2200176144,-22.4852780559,-47.8765358753,-21.0577661847,-63.7347395584
27414000000,0,27042.0,-3.94693159484,17.1259229421,-86.1300175956,-80.4364978266,-37.772768248,-21.072854537,-5.69351976903
27414000000,0,27043.0,-4.04034052642,17.1123872358,-86.0400175769,-13.8263896411,-49.5221199429,-21.1527277622,-72.2136279358
27415000000,0,27044.0,-4.13370958147,17.0495407333,-85.9500175582,-73.0226163475,-39.2279954141,-21.1832503148,-12.9274012107
27416000000,0,27045.0,-4.22703783848,17.045528118,-85.8600175395,-5.59376955165,-51.1367240463,-21.2725659565,-80.2662479878
27417000000,0,27046.0,-4.32032437632,16.9885180458,-85.7700175207,-61.4412693319,-41.4371049726,-21.3088424221,-24.3287481889
27418000000,0,27047.0,-4.41356827431,16.987189623,-85.680017502,-1.2236916095,-52.0917675452,-21.4007578973,-84.4563258925
27419000000,0,27048.0,-4.50676861217,16.9471790139,-85.5900174833,-43.1093470454,-44.8584687059,-21.4539476261,-42.4806704379
27420000000,0,27049.0,-4.59992447003,16.9620484092,-85.5000174646,12.5841784074,-54.7516522275,-21.5619728792,-98.084195872
27421000000,0,27050.0,-4.6930349285,16.8865487605,-85.4100174458,-105.931103563,-34.0818663794,-21.579583689,20.5210861172
27422000000,0,27051.0,-4.78609906861,16.9145572267,-85.3200174271,27.3194049108,-57.5340661235,-21.7006562953,-112.639422338
27423000000,0,27052.0,-4.87911597186,16.8475483974,-85.2300174084,-71.2968183361,-40.3519764685,-21.7266643693,-13.9331990723
27424000000,0,27053.0,-4.97208472019,16.8259170187,-85.1400173897,-21.9833152898,-49.0676038251,-21.7980017389,-63.1567020999
27425000000,0,27054.0,-5.06500439606,16.756567846,-85.0500173709,-72.1830838914,-40.3315235064,-21.8215722421,-12.8669334795
27426000000,0,27055.0,-5.15787408238,16.7405725708,-84.9600173522,-16.2380950947,-50.2142271873,-21.8984466532,-68.7219222575
27427000000,0,27056.0,-5.25069286257,16.6790802823,-84.8700173335,-70.9837821426,-40.6982713401,-21.9297731448,-13.8862351909
27428000000,0,27057.0,-5.34345982054,16.6725702869,-84.7800173148,-8.01424322194,-51.8233656854,-22.0160301074,-76.7657740928
27429000000,0,27058.0,-5.43617404071,16.6218997381,-84.690017296,-55.7834902358,-43.5437330749,-22.0580737788,-28.9065270603
27430000000,0,27059.0,-5.52883460805,16.620959649,-84.6000172773,-0.820979741272,-53.2808732493,-22.1497942571,-83.779037536
27431000000,0,27060.0,-5.62144060801,16.579714399,-84.5100172586,-44.6832914794,-45.6993907057,-22.2011550071,-39.8267257792
27432000000,0,27061.0,-5.71399112663,16.5731208725,-84.4200172399,-7.67322261345,-52.2931802011,-22.2871119991,-76.7467946264
27433000000,0,27062.0,-5.80648525046,16.4881618991,-84.3300172211,-99.6691899265,-36.2343016122,-22.2946471495,15.3391727054
27434000000,0,27063.0,-5.89892206663,16.4988379085,-84.2400172024,8.44201107732,-55.2675196747,-22.3977599751,-92.6820282797
27435000000,0,27064.0,-5.99130066282,16.4576591758,-84.1500171837,-46.1832382699,-45.8072697375,-22.4489598386,-37.9667789138
27436000000,0,27065.0,-6.08362012729,16.4576266432,-84.060017165,-0.52726583446,-53.9211015867,-22.5412467705,-83.5327513305
27437000000,0,27066.0,-6.17587954888,16.4148479816,-83.9700171463,-48.5961420417,-45.6021539931,-22.5907275304,-35.3738751046
27438000000,0,27067.0,-6.26807801704,16.4032149418,-83.8800171275,-12.9438180023,-51.9495623097,-22.6712929589,-70.9361991252
27440000000,0,27068.0,-6.3602146218,16.3140200612,-83.7900171088,-97.8436599192,-37.1211739465,-22.674234683,14.0536428104
27440000000,0,27069.0,-6.4522884538,16.3135626373,-83.7000170901,-0.412737198286,-54.2702671566,-22.7658510911,-83.2872798918
27441000000,0,27070.0,-6.54429860433,16.2585126825,-83.6100170714,-58.448381446,-44.1899382417,-22.8028112869,-25.1616356253
27442000000,0,27071.0,-6.63624416527,16.2474314993,-83.5200170526,-11.4794466879,-52.5129890843,-22.8836756646,-72.0405703648
27443000000,0,27072.0,-6.72812422916,16.1958308712,-83.4300170339,-58.6076841644,-44.3421545488,-22.9239551003,-24.8223328695
27444000000,0,27073.0,-6.81993788917,16.1907568014,-83.3400170152,-6.46946955522,-53.5776689155,-23.0106946905,-76.87054746
27445000000,0,27074.0,-6.91168423916,16.1476520406,-83.2500169965,-47.9595877549,-46.4054663333,-23.0593362798,-35.2904292415
27446000000,0,27075.0,-7.00336237361,16.1329987795,-83.1600169777,-15.8328533369,-52.1313638752,-23.1363611531,-67.3271636409
27447000000,0,27076.0,-7.0949713877,16.0457817967,-83.070016959,-98.9735441577,-37.6125364978,-23.1407531844,15.9035271987
27449000000,0,27077.0,-7.18651037729,16.0448691615,-82.9800169403,-0.854756877616,-54.8799567274,-23.2313795388,-82.1252600627
27449000000,0,27078.0,-7.27797843893,16.0033915266,-82.8900169216,-46.0123467611,-47.0700138823,-23.2813699655,-36.8776701604
27450000000,0,27079.0,-7.36937466985,15.9976232251,-82.8000169028,-6.32234817269,-54.1309649317,-23.366997895,-76.4776687301
27451000000,0,27080.0,-7.46069816802,15.954408809,-82.7100168841,-49.4644621683,-46.6695053507,-23.4151069771,-33.2455547158
27452000000,0,27081.0,-7.55194803212,15.952177611,-82.6200168654,-3.56478915505,-54.8201667671,-23.5041256432,-79.0552277103
27453000000,0,27082.0,-7.64312336153,15.8807883214,-82.5300168467,-101.930791958,-37.670889313,-23.5239116829,19.4007751114
27454000000,0,27083.0,-7.7342232564,15.8797984964,-82.4400168279,-0.850730522302,-55.4542481892,-23.6140217528,-81.5892863056
27455000000,0,27084.0,-7.82524681761,15.8449999917,-82.3500168092,-41.3565082656,-48.4670810352,-23.6702468093,-40.9935085436
27456000000,0,27085.0,-7.9161931468,15.8406327158,-82.2600167905,-5.26623958077,-54.9014208492,-23.7568258626,-76.9937772097
27457000000,0,27086.0,-8.00706134635,15.8068850542,-82.1700167718,-39.3205832934,-49.0418040236,-23.8139464006,-42.8494334784
27460000000,0,27087.0,-8.09785051944,15.8068286001,-82.080016753,-0.629716458416,-55.9372832582,-23.9046791195,-81.4503002946
27460000000,0,27088.0,-8.18855977002,15.7387163707,-81.9900167343,-97.7080901761,-39.0176455153,-23.9272761407,15.7180734417
27460000000,0,27089.0,-8.27918820282,15.7374068545,-81.9000167156,-1.2117941478,-55.9996057504,-24.0165950573,-80.6882225678
27461000000,0,27090.0,-8.36973492337,15.7112495448,-81.8100166969,-32.7144365182,-50.5980313054,-24.0809844682,-49.0955801787
27462000000,0,27091.0,-8.46019903801,15.7112208447,-81.7200166782,-0.633289094253,-56.3393782226,-24.1714198828,-81.0867275839
27464000000,0,27092.0,-8.55057965391,15.6819657705,-81.6300166594,-34.4391722163,-50.5301159902,-24.2325454244,-47.1908444431
27464000000,0,27093.0,-8.64087587904,15.6819682629,-81.5400166407,-1.24002857055,-56.4663514364,-24.3228441419,-80.2999880702
27465000000,0,27094.0,-8.73108682221,15.6167012928,-81.450016622,-94.143739567,-40.2794258414,-24.347788115,12.693722945
27466000000,0,27095.0,-8.82121159308,15.6155224143,-81.3600166033,-1.08457819731,-56.6608419851,-24.4367340074,-80.2754384059
27467000000,0,27096.0,-8.91124930216,15.5933457889,-81.2700165845,-28.7887529487,-51.9282842779,-24.5045950911,-52.4812636358
27469000000,0,27097.0,-9.0011990608,15.5909217382,-81.1800165658,-3.32062142989,-56.5103640297,-24.592120799,-77.8593951359
27469000000,0,27098.0,-9.09105998123,15.5590485769,-81.0900165471,-36.885132463,-50.7377527029,-24.6501085581,-44.2048840841
27470000000,0,27099.0,-9.18083117658,15.5543374765,-81.0000165284,-5.91824550336,-56.2752428216,-24.7351686531,-75.081771025
27471000000,0,27100.0,-9.27051176083,15.4933491746,-80.9100165096,-89.0430433919,-41.8016012138,-24.7638609354,8.13302688227
27472000000,0,27101.0,-9.36010084887,15.4622587943,-80.8200164909,-32.3337063932,-51.7856371486,-24.8223596432,-48.4863100977
27475000000,0,27102.0,-9.4495975565,15.413688787,-80.7300164722,-54.362848792,-47.996549875,-24.8632863435,-26.3671676802
27475000000,0,27103.0,-9.53900100041,15.3966258987,-80.6400164535,-17.8370255084,-54.4820574301,-24.9356268991,-62.8029909451
27475000000,0,27104.0,-9.62831029823,15.3582942699,-80.5500164347,-43.9851210829,-49.9916196058,-24.9866045682,-36.5648953518
27476000000,0,27105.0,-9.71752456852,15.3468402574,-80.460016416,-12.7289889578,-55.566851902,-25.0643648259,-67.7310274582
27477000000,0,27106.0,-9.80664293077,15.3161466346,-80.3700163973,-35.2124992439,-51.7290023217,-25.1227895653,-45.1575171534
27478000000,0,27107.0,-9.8956645054,15.3098214276,-80.2800163786,-7.50721297873,-56.6931103672,-25.205485933,-72.7728033998
27482000000,0,27108.0,-9.98458841383,15.242101406,-80.1900163598,-95.8613748137,-41.2937030497,-25.2266898198,15.6713584539
27482000000,0,27109.0,-10.0734137784,15.2410029684,-80.1000163411,-1.02302907302,-57.9835178861,-25.3144167468,-79.0769872681
27482000000,0,27110.0,-10.1621397224,15.2236168883,-80.0100163224,-22.9393358894,-54.2672051058,-25.3857566107,-57.070680433
27482000000,0,27111.0,-10.2507653703,15.1981150982,-79.9200163037,-26.2329976258,-53.7868167372,-25.4488804685,-53.6870186779
27483000000,0,27112.0,-10.3392898472,15.1621702915,-79.8300162849,-42.9955867587,-50.9372544846,-25.5014601386,-36.8344295263
27484000000,0,27113.0,-10.4277122795,15.1424516676,-79.7400162662,-20.6187893443,-54.9469443598,-25.5701639471,-59.121226922
27485000000,0,27114.0,-10.5160317944,15.1083565769,-79.6500162475,-38.898413685,-51.8354802066,-25.6243883713,-40.7516025625
27486000000,0,27115.0,-10.6042475204,15.0947662008,-79.5600162288,-14.7404993695,-56.1663685974,-25.6990137212,-64.8195168593
27487000000,0,27116.0,-10.6923585868,15.0263505591,-79.4700162101,-96.1191820197,-41.9817790509,-25.7187091459,16.6491658097
27488000000,0,27117.0,-10.7803641239,15.0258758229,-79.3800161913,-0.356044998542,-58.8326580764,-25.8062399468,-79.0239711928
27489000000,0,27118.0,-10.8682632631,15.0005996941,-79.2900161726,-29.7569447675,-53.7948238899,-25.8688629572,-49.5330714051
27490000000,0,27119.0,-10.956055137,14.9815052322,-79.2000161539,-19.7110975662,-55.6523462376,-25.9375603691,-59.4889185877
27491000000,0,27120.0,-11.043738879,14.9479298642,-79.1100161352,-38.4100506042,-52.4674928897,-25.9916687432,-40.699965531
27492000000,0,27121.0,-11.1313136238,14.9136686333,-79.0200161164,-35.3824279893,-53.0732542639,-26.0449822571,-43.6375881271
27493000000,0,27122.0,-11.218778507,14.8773894718,-78.9300160977,-42.3879488114,-51.9241884322,-26.0961679788,-36.5420672863
27494000000,0,27123.0,-11.3061326654,14.8401597904,-78.840016079,-38.0356233696,-52.7555880995,-26.1462924559,-40.8043927093
27495000000,0,27124.0,-11.3933752369,14.7683734864,-78.7500160603,-78.9218790003,-45.6308600951,-26.1617487232,0.17186294
27496000000,0,27125.0,-11.4805053603,14.7075636822,-78.6600160415,-61.2320902564,-48.7485396787,-26.1880690425,-17.4279257851
27497000000,0,27126.0,-11.5675221758,14.6413051571,-78.5700160228,-68.3449657017,-47.5276310596,-26.2088273329,-10.2250503211
27498000000,0,27127.0,-11.6544248245,14.5890640415,-78.4800160041,-52.4407397184,-50.3482293777,-26.2434888659,-26.0392762857
27499000000,0,27128.0,-11.7412124487,14.5366994965,-78.3900159854,-59.27854505,-49.1991790908,-26.2779119452,-19.1114709353
27500000000,0,27129.0,-11.8278841919,14.4945768209,-78.3000159666,-43.258560705,-52.05723805,-26.3224610128,-35.0414552617
27501000000,0,27130.0,-11.9144391987,14.4560345133,-78.2100159479,-43.8259138875,-52.0263062476,-26.370473712,-34.3841020604
27502000000,0,27131.0,-12.0008766147,14.4295629078,-78.1200159292,-27.6480558206,-54.9388266503,-26.4304395225,-50.4719601086
27503000000,0,27132.0,-12.087195587,14.3978143357,-78.0300159105,-36.0449168071,-53.5528335772,-26.4850099226,-41.9850991033
27504000000,0,27133.0,-12.1733952635,14.3626062618,-77.9400158917,-36.2567005331,-53.5891595056,-26.5360015252,-41.6833153586
27505000000,0,27134.0,-12.2594747935,14.2901337386,-77.850015873,-82.1886085207,-45.5805716512,-26.5496085321,4.33859264768
27506000000,0,27135.0,-12.3454333274,14.2352776814,-77.7600158543,-55.3920879671,-50.2960218834,-26.5807110088,-22.3679278872
27507000000,0,27136.0,-12.4312700169,14.1779956738,-77.6700158356,-58.9738339376,-49.70501876,-26.6092656908,-18.696181898
27508000000,0,27137.0,-12.5169840148,14.1315237793,-77.5800158168,-46.6879779354,-51.9020871139,-26.6485077941,-30.8920378814
27509000000,0,27138.0,-12.6025744751,14.0866190814,-77.4900157981,-51.2848868879,-51.1550773877,-26.6891935565,-26.2051289102
27510000000,0,27139.0,-12.6880405531,14.0481998088,-77.4000157794,-39.5806382505,-53.2642578999,-26.7362403619,-37.8193775289
27511000000,0,27140.0,-12.7733814052,14.0110836845,-77.3100157607,-42.3619357701,-52.8472900565,-26.7844650897,-34.9480799906
27512000000,0,27141.0,-12.8585961893,13.967266347,-77.220015742,-44.9566920165,-52.4509639488,-26.8258625362,-32.2633237255
27513000000,0,27142.0,-12.9436840642,13.8888851864,-77.1300157232,-84.5282825102,-45.5404174009,-26.8325692505,7.39826678699
27514000000,0,27143.0,-13.0286441901,13.8249517671,-77.0400157045,-64.2814051401,-49.0951539547,-26.8535959572,-12.7586105644
27515000000,0,27144.0,-13.1134757286,13.7619710105,-76.9500156858,-63.5832587759,-49.239432294,-26.8754467391,-13.3667569099
27516000000,0,27145.0,-13.1981778423,13.706078732,-76.8600156671,-55.9767704348,-50.6015893531,-26.9042565744,-20.8832452323
27517000000,0,27146.0,-13.2827496954,13.6562416017,-76.7700156483,-55.9648181078,-50.648590979,-26.9389912971,-20.8051975405
27518000000,0,27147.0,-13.3671904531,13.6094917176,-76.6800156296,-47.8654727385,-52.1122681318,-26.9766821708,-28.8145428911
27519000000,0,27148.0,-13.4514992821,13.5719348736,-76.5900156109,-43.044352377,-53.0196018228,-27.0234341557,-33.5456632339
27520000000,0,27149.0,-13.5356753501,13.5208556123,-76.5000155922,-52.2048193533,-51.4628559076,-27.0565309625,-24.2951962388
27521000000,0,27150.0,-13.6197178265,13.4394657685,-76.4100155734,-87.6679326975,-45.2622980396,-27.059183595,11.257917124
27522000000,0,27151.0,-13.7036258818,13.3713798986,-76.3200155547,-68.4400386135,-48.6301048954,-27.0750057804,-7.87997694122
27523000000,0,27152.0,-13.7873986879,13.3085378999,-76.230015536,-63.4439337896,-49.5229126829,-27.0959365878,-12.7860817464
27524000000,0,27153.0,-13.8710354179,13.2512310695,-76.1400155173,-57.3931111323,-50.6092266127,-27.1222664874,-18.746904385
27525000000,0,27154.0,-13.9545352463,13.2036779151,-76.0500154985,-53.7745486091,-51.2878155888,-27.1582131614,-22.2754668895
27526000000,0,27155.0,-14.0378973492,13.1536810193,-75.9600154798,-51.1202212754,-51.7936083028,-27.1915783684,-24.8397942044
27529000000,0,27156.0,-14.1211209036,13.1140724079,-75.8700154611,-45.0933267718,-52.9059140685,-27.2351933115,-30.7766886893
27529000000,0,27157.0,-14.2042050883,13.0768260768,-75.7800154424,-38.3801094123,-54.1418854548,-27.2810311651,-37.3999060301
27529000000,0,27158.0,-14.2871490832,13.0112943532,-75.6900154236,-91.3343789968,-44.9143059821,-27.2984434365,15.6443635732
27530000000,0,27159.0,-14.3699520698,13.0021820758,-75.6000154049,-10.4096618578,-59.1512372071,-27.3721341456,-65.1903535472
27531000000,0,27160.0,-14.4526132307,12.975739843,-75.5100153862,-28.5057629411,-56.0752849635,-27.4283530737,-47.0042524451
27532000000,0,27161.0,-14.5351317501,12.943412399,-75.4200153675,-32.6521961508,-55.4234879675,-27.4785441491,-42.7678192167
27533000000,0,27162.0,-14.6175068137,12.9188633824,-75.3300153488,-29.9113765681,-55.9870686341,-27.5363701961,-45.4186387807
27534000000,0,27163.0,-14.6997376084,12.8863007923,-75.24001533,-33.6128941655,-55.4120114636,-27.5860384006,-41.6271211645
27535000000,0,27164.0,-14.7818233226,12.8245616287,-75.1500153113,-86.3990537414,-46.2188939988,-27.6063849513,11.2490384301
27536000000,0,27165.0,-14.8637631461,12.7650130011,-75.0600152926,-60.5886418751,-50.7470317832,-27.6287761473,-14.4713734175
27537000000,0,27166.0,-14.9455562704,12.7178123239,-74.9700152739,-48.3360642381,-52.9301767883,-27.6633685942,-26.6339510358
27538000000,0,27167.0,-15.027201888,12.6698124209,-74.8800152551,-48.2160438569,-52.9941391666,-27.6970143089,-26.6639713982
27539000000,0,27168.0,-15.1086991932,12.6349630816,-74.7900152364,-40.8859184535,-54.3391952084,-27.7436622747,-33.9040967829
27540000000,0,27169.0,-15.1900473816,12.5906375622,-74.7000152177,-45.3548266592,-53.6081325197,-27.7806849438,-29.3451885585
27541000000,0,27170.0,-15.2712456504,12.5640099866,-74.610015199,-31.8008251768,-56.0532873985,-27.835255637,-42.8091900222
27542000000,0,27171.0,-15.3522931982,12.5323989216,-74.5200151802,-32.705154551,-55.9660271385,-27.8846921198,-41.8148606293
27543000000,0,27172.0,-15.4331892251,12.4745772338,-74.4300151615,-83.0568995707,-47.2025559669,-27.9077664588,8.62688440916
27544000000,0,27173.0,-15.5139329326,12.4196817051,-74.3400151428,-55.7363156229,-52.0003020193,-27.9336146376,-18.6036995199
27545000000,0,27174.0,-15.5945235238,12.3782549439,-74.2500151241,-41.9412271384,-54.4606444658,-27.9727784677,-32.3087879856
27546000000,0,27175.0,-15.6749602034,12.3302892806,-74.1600151053,-48.1124151856,-53.4245338275,-28.005249484,-26.0475999198
27547000000,0,27176.0,-15.7552421774,12.2986328762,-74.0700150866,-37.6918405243,-55.3124264753,-28.0538750537,-36.3781745623
27548000000,0,27177.0,-15.8353686536,12.2547953376,-73.9800150679,-45.0164585669,-54.0816678962,-28.0901639912,-28.963556501
27549000000,0,27178.0,-15.9153388411,12.1950111751,-73.8900150492,-83.9919449192,-47.2986869565,-28.1103500162,10.10192987
27550000000,0,27179.0,-15.9951519506,12.1283958309,-73.8000150304,-67.659690866,-50.1565289162,-28.1235477815,-6.14032416443
27551000000,0,27180.0,-16.0748071945,12.0808465548,-73.7100150117,-47.9943449115,-53.6291060664,-28.1556537492,-25.7156701002
27552000000,0,27181.0,-16.1543037864,12.0249419424,-73.620014993,-56.0449467464,-52.249479071,-28.1792457288,-17.5750682466
27553000000,0,27182.0,-16.2336409419,11.9895233697,-73.5300149743,-41.3407675147,-54.8767863593,-28.2231643117,-32.1892474596
27554000000,0,27183.0,-16.312817878,11.9406445751,-73.4400149555,-49.8978788376,-53.4204612578,-28.2534624531,-23.5421361179
27555000000,0,27184.0,-16.3918338131,11.9136202189,-73.3500149368,-32.2032812094,-56.5837849409,-28.3054540319,-41.1467337274
27556000000,0,27185.0,-16.4706879674,11.8744260325,-73.2600149181,-40.2551189231,-55.2319861683,-28.3451139999,-33.004895995
27557000000,0,27186.0,-16.5493795627,11.8209821667,-73.1700148994,-77.4316510395,-48.7718162476,-28.3703617294,4.26163614012
27558000000,0,27187.0,-16.6279078222,11.759301153,-73.0800148807,-62.5714880892,-51.3790994382,-28.3872089752,-10.5085267914
27559000000,0,27188.0,-16.7062719711,11.7161241393,-72.9900148619,-43.6116182195,-54.7339254599,-28.4223961104,-29.3783966424
27560000000,0,27189.0,-16.7844712358,11.6611044203,-72.9000148432,-55.152915888,-52.7443374037,-28.4455756561,-17.7470989552
27561000000,0,27190.0,-16.8625048445,11.6312184433,-72.8100148245,-35.1902064049,-56.2968122491,-28.4937232878,-37.6198084196
27562000000,0,27191.0,-16.9403720271,11.5824802409,-72.7200148058,-49.675262071,-53.8038253255,-28.5228522681,-23.0447527348
27563000000,0,27192.0,-17.0180720151,11.5587077431,-72.630014787,-28.8880356047,-57.5102932557,-28.5767797582,-43.7419791823
27564000000,0,27193.0,-17.0956040416,11.5036402654,-72.5400147683,-56.0784389893,-52.7881736657,-28.599244307,-16.461575779
27565000000,0,27194.0,-17.1729673414,11.4793368477,-72.4500147496,-27.7411662911,-57.8108587148,-28.6523041891,-44.7088484585
27566000000,0,27195.0,-17.2501611509,11.4228632624,-72.3600147309,-56.9281869877,-52.7372193171,-28.6730244133,-15.4318277431
27567000000,0,27196.0,-17.3271847083,11.3597846334,-72.2700147121,-66.0188984749,-51.1592217024,-28.6869693417,-6.25111623725
27568000000,0,27197.0,-17.4040372533,11.277546282,-72.1800146934,-82.3989473146,-48.2752564915,-28.6815835353,10.2189326212
27569000000,0,27198.0,-17.4807180276,11.2106218571,-72.0900146747,-66.9695948208,-50.9695060312,-28.6913398847,-5.1204198539
27570000000,0,27199.0,-17.5572262742,11.1188674732,-72.000014656,-93.534876391,-46.2906732075,-28.6760937475,21.534861735
27571000000,0,27200.0,-17.6335612381,11.0899076965,-71.9100146372,-29.753300852,-57.4896331636,-28.7234689346,-42.1567137852
27572000000,0,27201.0,-17.7097221659,11.0035481338,-71.8200146185,-86.5048854416,-47.5511072208,-28.7132702997,14.684870823
27573000000,0,27202.0,-17.7857083058,10.9389395908,-71.7300145998,-69.6375813968,-50.4991562089,-28.7246478967,-2.092433203
27574000000,0,27203.0,-17.861518908,10.8480425848,-71.6400145811,-91.7169373574,-46.6035437286,-28.7095614928,20.0769227764
27575000000,0,27204.0,-17.9371532242,10.848405937,-71.5500145623,0.659195313431,-62.8431499908,-28.7855591612,-72.2092098758
27576000000,0,27205.0,-18.012610508,10.7989517335,-71.4600145436,-50.4394340991,-53.9544345451,-28.8115622414,-21.0205804445
27577000000,0,27206.0,-18.0878900145,10.7766968851,-71.3700145249,-26.742792989,-58.1671152795,-28.8645868996,-44.6272215359
27578000000,0,27207.0,-18.1629910009,10.7112110811,-71.2800145062,-66.2108862351,-51.2797086386,-28.874202082,-5.06912827105
27579000000,0,27208.0,-18.2379127259,10.633148495,-71.1900144874,-79.7473320388,-48.8959638483,-28.8710612209,8.55731755138
27580000000,0,27209.0,-18.3126544501,10.5562891947,-71.1000144687,-76.9636506473,-49.3624039732,-28.8689436447,5.86363617857
27581000000,0,27210.0,-18.3872154357,10.5028768985,-71.01001445,-53.4415475175,-53.4889880406,-28.8900923342,-17.5684669325
27582000000,0,27211.0,-18.461594947,10.3940575992,-70.9200144313,-110.485928198,-43.4570507654,-28.8556525462,39.5659137665
27583000000,0,27212.0,-18.5357922497,10.3647719777,-70.8300144126,-30.4308455118,-57.4919733083,-28.9005642274,-40.3991689007
27584000000,0,27213.0,-18.6098066117,10.2738628007,-70.7400143938,-91.0703996946,-46.8631817639,-28.8836694125,20.3303853008
27585000000,0,27214.0,-18.6836373024,10.2655145985,-70.6500143751,-14.0845298898,-60.3983285401,-28.9491519009,-56.5654844853
27586000000,0,27215.0,-18.7572835932,10.1871408999,-70.5600143564,-79.0663978573,-49.0328965537,-28.9444244931,8.50638350091
27587000000,0,27216.0,-18.8307447571,10.1466488408,-70.4700143377,-44.3292860373,-55.1374989991,-28.9773935979,-26.1407283003
27588000000,0,27217.0,-18.9040200692,10.0631109107,-70.3800143189,-84.1962888806,-48.1457762144,-28.9671309799,13.8162745616
27589000000,0,27218.0,-18.9771088062,9.97906273898,-70.2900143002,-85.1164497888,-47.9503420917,-28.9561715452,14.8264354886
27590000000,0,27219.0,-19.0500102469,9.8877067393,-70.2000142815,-91.4400621511,-46.7987465196,-28.9377169862,21.2400478696
27591000000,0,27220.0,-19.1227236716,9.88856798232,-70.1100142628,0.865409627072,-63.0217911991,-29.0112916539,-70.9754238898
27592000000,0,27221.0,-19.1952483627,9.77707268977,-70.020014244,-113.087418306,-43.0495504633,-28.9723210525,43.0674040616
27593000000,0,27222.0,-19.2675836045,9.75011876819,-69.9300142253,-27.6642723569,-58.0221962696,-29.0177023727,-42.2657418684
27594000000,0,27223.0,-19.3397286831,9.65325375516,-69.8400142066,-96.9809515901,-45.8653036158,-28.9929824382,27.1409373836
27595000000,0,27224.0,-19.4116828863,9.65393177402,-69.7500141879,-8.71542935534,-61.3815993529,-29.0656146603,-61.0345848325
27596000000,0,27225.0,-19.4834455041,9.57322895188,-69.6600141691,-81.4414189542,-48.6572107307,-29.0566744559,11.7814047851
27597000000,0,27226.0,-19.5550158281,9.49055760667,-69.5700141504,-100.268119113,-45.3362494675,-29.0455734347,30.6981049623
27598000000,0,27227.0,-19.626393152,9.44010713055,-69.4800141317,-51.1131524748,-53.9362240668,-29.0665002825,-18.3668616569
27599000000,0,27228.0,-19.6975767713,9.40561637784,-69.390014113,-34.7785766888,-56.8354779243,-29.1031931491,-34.6114374241
27602000000,0,27229.0,-19.7685659835,9.29919269021,-69.3000140942,-107.160824672,-44.1248423025,-29.0677586737,37.8608105782
27602000000,0,27230.0,-19.8393600879,9.29978997626,-69.2100140755,-4.24901072421,-62.1952319847,-29.1391500642,-64.9610033513
27603000000,0,27231.0,-19.9099583858,9.18294359399,-69.1200140568,-117.042724849,-42.4125931291,-29.0929019798,47.9227107923
27604000000,0,27232.0,-19.9803601805,9.18341289632,-69.0300140381,-7.09399392868,-61.710248176,-29.1637730769,-61.9360201094
27605000000,0,27233.0,-20.0505647772,9.10072042796,-68.9400140193,-83.5823034162,-48.3230191483,-29.1512852051,14.6422893969
27605000000,0,27234.0,-20.1205714828,9.07630923224,-68.8500140006,-28.4264074025,-58.0134082163,-29.196880715,-40.4236065981
27606000000,0,27235.0,-20.1903796065,8.98825910579,-68.7600139819,-88.8052349415,-47.4277707605,-29.1786387123,20.0452209596
27607000000,0,27236.0,-20.2599884593,8.91702237156,-68.6700139632,-71.4116041361,-50.4449822415,-29.1770108309,2.74159017289
27609000000,0,27237.0,-20.3293973542,8.81249141385,-68.5800139445,-105.073018163,-44.4929508932,-29.1418887681,36.4930042188
27609000000,0,27238.0,-20.3986056062,8.81365298321,-68.4900139257,0.0390902356713,-62.945581348,-29.2122585894,-68.5291041614
27610000000,0,27239.0,-20.4676125322,8.70121533464,-68.400013907,-112.6505929,-43.1860165443,-29.1688278668,44.2505789927
27611000000,0,27240.0,-20.536417451,8.70534427921,-68.3100138883,0.166166044691,-62.9878370136,-29.2417617303,-68.476179933
27612000000,0,27241.0,-20.6050196838,8.62398608415,-68.2200138696,-81.992263164,-48.6105177044,-29.2290057679,13.7722492945
27613000000,0,27242.0,-20.6734185533,8.6052059657,-68.1300138508,-22.2141343166,-59.1146603009,-29.278624519,-45.9158795342
27614000000,0,27243.0,-20.7416133845,8.51348363373,-68.0400138321,-92.3561390923,-46.815802385,-29.2550970183,24.3161252602
27615000000,0,27244.0,-20.8096035044,8.53348095377,-67.9500138134,19.8464906032,-66.5367105441,-29.3430844582,-87.7965044165
27616000000,0,27245.0,-20.8773882419,8.41542424357,-67.8600137947,-121.274737588,-41.8029658148,-29.2928124854,53.4147237937
27617000000,0,27246.0,-20.944966928,8.41553631877,-67.7700137759,0.184794688582,-63.1040835441,-29.3605032467,-67.9548084645
27618000000,0,27247.0,-21.0123388957,8.308560152,-67.6800137572,-107.170181295,-44.282279133,-29.3208990477,39.490167538
27619000000,0,27248.0,-21.0795034801,8.30896909014,-67.5900137385,0.413320938469,-63.1613686324,-29.3884725703,-68.003334677
27620000000,0,27249.0,-21.1464600184,8.18452139736,-67.5000137198,-126.39247108,-40.9135384875,-29.3309814157,58.89245736
